Gender,Age,Game,other,Hours
male,29,WoW,,30
male,29,WoW,,30
female,30,WoW,,30
female,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
male,30,WoW,,30
female,31,WoW,,30
male,31,WoW,,30
male,31,WoW,,30
male,31,WoW,,30
male,31,WoW,,30
female,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
male,32,WoW,,30
female,33,WoW,,30
male,33,WoW,,30
male,33,WoW,,30
male,33,WoW,,30
male,33,WoW,,30
male,33,WoW,,30
male,33,WoW,,30
male,33,WoW,,30
male,34,WoW,,30
female,35,WoW,,30
male,35,WoW,,30
male,35,WoW,,30
male,35,WoW,,30
male,35,WoW,,30
male,35,WoW,,30
male,36,WoW,,30
male,36,WoW,,30
male,36,WoW,,30
male,36,WoW,,30
male,36,WoW,,30
male,37,WoW,,30
male,37,WoW,,30
male,37,WoW,,30
male,37,WoW,,30
male,37,WoW,,30
female,38,WoW,,30
male,38,WoW,,30
male,38,WoW,,30
male,38,WoW,,30
male,38,WoW,,30
male,39,WoW,,30
male,39,WoW,,30
male,39,WoW,,30
male,39,WoW,,30
male,40,WoW,,30
male,40,WoW,,30
male,41,WoW,,30
male,41,WoW,,30
female,42,WoW,,30
male,43,WoW,,30
male,43,WoW,,30
female,44,WoW,,30
male,45,WoW,,30
male,48,WoW,,30
male,51,WoW,,30
female,52,WoW,,30
male,55,WoW,,30
male,33,WoW,,31
male,17,WoW,,32
female,25,WoW,,32
male,28,WoW,,32
female,31,WoW,,32
male,36,WoW,,32
female,50,WoW,,32
male,39,WoW,,33
male,19,WoW,,34
male,15,WoW,,35
male,15,WoW,,35
male,17,WoW,,35
male,18,WoW,,35
male,18,WoW,,35
male,19,WoW,,35
male,19,WoW,,35
male,19,WoW,,35
male,19,WoW,,35
male,20,WoW,,35
male,20,WoW,,35
male,20,WoW,,35
male,20,WoW,,35
female,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,21,WoW,,35
male,22,WoW,,35
male,22,WoW,,35
male,22,WoW,,35
male,22,WoW,,35
male,22,WoW,,35
male,22,WoW,,35
male,23,WoW,,35
male,23,WoW,,35
male,23,WoW,,35
male,23,WoW,,35
male,23,WoW,,35
male,23,WoW,,35
female,24,WoW,,35
male,24,WoW,,35
male,24,WoW,,35
male,24,WoW,,35
male,25,WoW,,35
female,26,WoW,,35
female,26,WoW,,35
male,26,WoW,,35
male,26,WoW,,35
male,26,WoW,,35
male,26,WoW,,35
male,26,WoW,,35
male,26,WoW,,35
male,27,WoW,,35
male,27,WoW,,35
male,27,WoW,,35
male,28,WoW,,35
male,28,WoW,,35
male,28,WoW,,35
male,28,WoW,,35
male,29,WoW,,35
male,29,WoW,,35
male,30,WoW,,35
male,31,WoW,,35
male,31,WoW,,35
female,32,WoW,,35
male,32,WoW,,35
male,33,WoW,,35
male,33,WoW,,35
male,34,WoW,,35
male,34,WoW,,35
male,34,WoW,,35
male,35,WoW,,35
male,35,WoW,,35
male,35,WoW,,35
male,36,WoW,,35
male,36,WoW,,35
female,37,WoW,,35
female,39,WoW,,35
male,42,WoW,,35
male,45,WoW,,35
female,50,WoW,,35
male,55,WoW,,35
male,16,WoW,,36
male,19,WoW,,36
male,22,WoW,,36
male,25,WoW,,36
male,26,WoW,,36
male,15,WoW,,37
male,19,WoW,,38
male,14,WoW,,40
male,15,WoW,,40
male,16,WoW,,40
male,16,WoW,,40
female,18,WoW,,40
male,18,WoW,,40
male,18,WoW,,40
male,18,WoW,,40
male,18,WoW,,40
male,18,WoW,,40
male,19,WoW,,40
male,19,WoW,,40
male,19,WoW,,40
male,19,WoW,,40
male,19,WoW,,40
male,19,WoW,,40
male,19,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
male,20,WoW,,40
female,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
male,21,WoW,,40
female,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
male,22,WoW,,40
female,23,WoW,,40
male,23,WoW,,40
male,23,WoW,,40
male,23,WoW,,40
male,23,WoW,,40
male,23,WoW,,40
female,24,WoW,,40
male,24,WoW,,40
male,24,WoW,,40
male,24,WoW,,40
male,24,WoW,,40
male,24,WoW,,40
male,24,WoW,,40
male,24,WoW,,40
female,25,WoW,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,WoW,,40
male,25,WoW,,40
female,26,WoW,,40
male,26,WoW,,40
male,26,WoW,,40
male,26,WoW,,40
male,27,WoW,,40
male,27,WoW,,40
male,27,WoW,,40
male,27,WoW,,40
male,27,WoW,,40
male,27,WoW,,40
female,28,WoW,,40
female,28,WoW,,40
male,28,WoW,,40
male,28,WoW,,40
male,28,WoW,,40
male,28,WoW,,40
male,28,WoW,,40
male,28,WoW,,40
female,29,WoW,,40
male,29,WoW,,40
male,29,WoW,,40
male,30,WoW,,40
male,30,WoW,,40
male,30,WoW,,40
female,31,WoW,,40
female,31,WoW,,40
male,31,WoW,,40
male,31,WoW,,40
male,32,WoW,,40
male,32,WoW,,40
male,32,WoW,,40
male,33,WoW,,40
male,34,WoW,,40
male,34,WoW,,40
male,34,WoW,,40
male,35,WoW,,40
female,36,WoW,,40
male,36,WoW,,40
male,36,WoW,,40
male,36,WoW,,40
male,36,WoW,,40
male,36,WoW,,40
male,37,WoW,,40
male,37,WoW,,40
male,37,WoW,,40
male,37,WoW,,40
male,39,WoW,,40
male,39,WoW,,40
female,41,WoW,,40
male,45,WoW,,40
male,55,WoW,,40
male,56,WoW,,40
male,18,WoW,,42
male,20,WoW,,42
male,22,WoW,,42
male,23,WoW,,42
male,29,WoW,,42
male,31,WoW,,42
male,31,WoW,,42
male,37,WoW,,42
male,16,WoW,,44
male,17,WoW,,45
male,18,WoW,,45
female,19,WoW,,45
male,21,WoW,,45
female,22,WoW,,45
male,23,WoW,,45
male,23,WoW,,45
male,24,WoW,,45
male,24,WoW,,45
male,26,WoW,,45
male,26,WoW,,45
male,29,WoW,,45
male,30,WoW,,45
male,33,WoW,,45
male,40,WoW,,45
male,47,WoW,,45
male,33,WoW,,46
male,16,WoW,,48
male,19,WoW,,48
male,20,WoW,,48
male,21,WoW,,48
male,19,WoW,,49
male,14,WoW,,50
male,15,WoW,,50
male,16,WoW,,50
male,16,WoW,,50
male,16,WoW,,50
male,17,WoW,,50
male,17,WoW,,50
male,17,WoW,,50
male,18,WoW,,50
male,18,WoW,,50
male,18,WoW,,50
male,18,WoW,,50
male,18,WoW,,50
male,19,WoW,,50
male,19,WoW,,50
male,19,WoW,,50
male,20,WoW,,50
male,20,WoW,,50
male,20,WoW,,50
male,20,WoW,,50
male,20,WoW,,50
female,21,WoW,,50
male,21,WoW,,50
male,21,WoW,,50
male,21,WoW,,50
male,21,WoW,,50
male,21,WoW,,50
male,21,WoW,,50
male,21,WoW,,50
female,22,WoW,,50
male,22,WoW,,50
male,22,WoW,,50
male,23,WoW,,50
male,23,WoW,,50
male,23,WoW,,50
male,23,WoW,,50
male,23,WoW,,50
male,23,WoW,,50
male,23,WoW,,50
male,23,WoW,,50
male,24,WoW,,50
male,24,WoW,,50
male,25,WoW,,50
male,25,WoW,,50
male,26,WoW,,50
male,26,WoW,,50
male,26,WoW,,50
male,26,WoW,,50
male,27,WoW,,50
male,28,WoW,,50
male,28,WoW,,50
male,29,WoW,,50
male,29,WoW,,50
male,29,WoW,,50
male,30,WoW,,50
male,30,WoW,,50
male,30,WoW,,50
male,30,WoW,,50
male,31,WoW,,50
male,31,WoW,,50
male,33,WoW,,50
male,33,WoW,,50
male,34,WoW,,50
female,35,WoW,,50
male,36,WoW,,50
male,36,WoW,,50
female,37,WoW,,50
male,42,WoW,,50
female,45,WoW,,50
male,54,WoW,,50
male,59,WoW,,50
male,22,WoW,,54
female,52,WoW,,54
male,15,WoW,,55
male,18,WoW,,55
male,22,WoW,,55
female,26,WoW,,55
male,32,WoW,,55
male,18,WoW,,56
male,18,WoW,,56
male,19,WoW,,56
male,21,WoW,,56
male,21,WoW,,56
male,21,WoW,,56
male,22,WoW,,56
male,16,WoW,,60
male,17,WoW,,60
male,18,WoW,,60
male,18,WoW,,60
male,18,WoW,,60
male,19,WoW,,60
male,20,WoW,,60
male,20,WoW,,60
male,20,WoW,,60
male,20,WoW,,60
male,21,WoW,,60
male,21,WoW,,60
male,21,WoW,,60
male,22,WoW,,60
male,23,WoW,,60
male,23,WoW,,60
male,24,WoW,,60
male,24,WoW,,60
male,26,WoW,,60
male,26,WoW,,60
male,27,WoW,,60
male,27,WoW,,60
female,28,WoW,,60
male,30,WoW,,60
male,31,WoW,,60
female,33,WoW,,60
male,33,WoW,,60
male,34,WoW,,60
female,41,WoW,,60
male,46,WoW,,60
female,52,WoW,,60
male,21,WoW,,64
male,20,WoW,,65
male,21,WoW,,65
male,22,WoW,,65
male,23,WoW,,65
male,27,WoW,,65
male,17,WoW,,70
male,18,WoW,,70
male,18,WoW,,70
male,18,WoW,,70
male,18,WoW,,70
male,20,WoW,,70
male,21,WoW,,70
male,22,WoW,,70
male,22,WoW,,70
male,23,WoW,,70
male,27,WoW,,70
male,33,WoW,,70
male,21,WoW,,72
female,22,WoW,,72
male,22,WoW,,72
female,28,WoW,,72
male,23,WoW,,74
male,21,WoW,,75
male,18,WoW,,80
male,20,WoW,,80
male,21,WoW,,80
male,23,WoW,,80
female,29,WoW,,80
female,33,WoW,,80
female,17,WoW,,84
male,29,WoW,,84
male,20,WoW,,85
male,21,WoW,,85
male,18,WoW,,96
male,23,WoW,,100
male,26,WoW,,100
male,22,WoW,,105
male,24,WoW,,110
